accountsLoggedIntoFromDeviceInLastDay,accountsLoggedIntoFromDeviceInLastWeek,accountsLoggedIntoFromDeviceInLastMonth,areBarberAndClientUsingTheSameDevice,barberClientCount,barberMobilePayTransactionsUnderReview,barberRejectedTransactionsAllTime,barberTransactionsAllTime,barberProcessedTransactionsAllTime,barberTransactionsCreatedAndProcessedInLast1Hour,barberUnregisteredClientCount,clientAccountEmailChangedInLastDay,clientAccountRegisteredApprovedDeviceInLastDay,clientDeviceCount,clientMobilePayFraudAssessmentsPendingReview,clientPaymentMethodChangesInLastHour,clientPaymentMethodChangesInLastDay,clientPaymentMethodChangesInLastWeek,clientPaymentMethodChangesInLastMonth,clientPaymentMethodChangesInLastThreeMonths,clientTransactionsInLast1Hour,clientTransactionsAllTime,clientProcessedTransactionsAllTime,clientTransactionsWithBarberAllTime,clientIPAndMerchantAccountCreationIPMatch,daysBetweenBarberSignupAndBooking,deviceMobilePayFraudAssessmentsPendingReview,hasBarberClientRelation,hoursBetweenBookingAndAppointmentStart,hoursBetweenClientSignupAndBooking,isWalletPaymentMethod,minutesBetweenBookingAndAppointmentStart,mobilePayTransactionsCreatedFromDeviceInLastHour,mobilePayTransactionsCreatedFromDeviceInLastDay,mobilePayTransactionsCreatedFromDeviceInLastWeek,mobilePayTransactionsCreatedFromDeviceInLastMonth,mobilePayTransactionsCreatedFromIPInLastHour,mobilePayTransactionsCreatedFromIPInLastDay,mobilePayTransactionsCreatedFromIPInLastWeek,mobilePayTransactionsCreatedFromIPInLastMonth,rejectedClientTransactions,tipAmountToServicePriceRatio,transactionDisputesCreatedFromIPAllTime,transactionTotal,is_fraud,,,known_values
0,0,0,FALSE,724,0,0,4271,3387,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,47,33,47,FALSE,1684,0,TRUE,41,12931,TRUE,2487,1,2,2,2,1,2,2,2,0,0.1,0,35.05,,,,FALSE
0,0,0,FALSE,545,0,0,1113,968,0,0,FALSE,FALSE,1,0,1,1,1,1,1,2,3,1,0,FALSE,725,0,TRUE,17,12741,FALSE,1024,2,2,2,2,2,2,2,2,0,0.2,0,72.95,,,,TRUE
0,0,0,FALSE,283,0,1,294,185,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,7,6,4,FALSE,545,0,TRUE,24,13372,TRUE,1493,1,1,1,2,1,1,1,2,0,0,0,45.95,,,,FALSE
0,0,0,FALSE,394,0,0,3137,1910,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,70,19,70,FALSE,2223,0,TRUE,216,14162,FALSE,12996,1,1,1,3,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,438,0,0,2190,1984,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,41,29,31,FALSE,1697,0,TRUE,71,14016,TRUE,4285,2,2,2,3,2,2,2,2,0,0.2,0,48.95,,,,FALSE
0,0,0,FALSE,62,0,0,44,29,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,2,1,2,FALSE,83,0,TRUE,44,6378,TRUE,2648,1,1,1,2,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,1651,0,0,3388,2594,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,10,11,FALSE,1852,0,TRUE,42,6597,FALSE,2577,1,1,1,2,1,1,2,3,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,914,0,0,10332,6891,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,18,17,18,FALSE,1384,0,TRUE,46,12112,TRUE,2809,1,1,1,2,1,1,2,4,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,331,0,0,2385,1963,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,108,36,108,FALSE,1660,0,TRUE,67,14032,FALSE,4051,2,2,2,8,2,2,2,2,0,0,0,36.95,,,,FALSE
1,1,1,FALSE,50,1,0,7,3,0,231,FALSE,FALSE,1,1,0,1,1,1,1,3,4,1,2,FALSE,382,1,TRUE,1,16,FALSE,74,3,4,4,4,3,3,3,3,0,0,0,50.95,,,,TRUE
0,0,0,FALSE,246,0,0,339,299,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,57,50,51,FALSE,546,0,TRUE,76,14041,TRUE,4616,2,2,3,6,2,2,2,2,0,0.1,0,19.45,,,,FALSE
0,0,0,FALSE,209,0,0,454,402,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,25,14,4,FALSE,707,0,TRUE,83,10940,TRUE,5029,1,2,2,5,0,1,1,2,0,0.12,0,46.95,,,,FALSE
0,0,0,FALSE,274,0,1,968,772,0,1,FALSE,FALSE,1,0,0,0,0,0,0,1,35,33,35,FALSE,764,0,TRUE,65,14031,FALSE,3909,1,1,1,2,1,1,2,2,0,0.15,0,29.7,,,,FALSE
0,0,0,FALSE,158,0,0,84,66,0,0,FALSE,FALSE,1,0,0,0,1,1,1,1,35,24,6,FALSE,618,0,TRUE,106,14057,TRUE,6393,1,1,2,4,1,1,1,2,0,0.2,0,30.95,,,,FALSE
1,1,1,FALSE,6,0,0,2,1,0,9,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,50,0,FALSE,19,22,FALSE,1172,1,1,1,1,1,1,1,1,0,0.67,0,50.95,,,,FALSE
0,0,0,FALSE,178,0,0,569,532,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,9,10,FALSE,548,0,TRUE,66,14032,TRUE,3974,1,1,1,3,1,1,1,1,0,0.04,0,37.45,,,,FALSE
0,1,1,FALSE,1,0,1,2,0,0,0,FALSE,FALSE,1,0,1,1,3,3,3,1,3,0,2,FALSE,4,0,TRUE,95,120,FALSE,5745,1,1,3,3,1,1,10,13,2,0,0,15.95,,,,TRUE
0,0,0,FALSE,362,0,0,1351,1188,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,6,5,6,FALSE,756,0,TRUE,2,13963,TRUE,176,1,1,1,3,1,1,1,1,0,0,0,45.95,,,,FALSE
0,0,0,FALSE,30,0,0,100,86,0,15,FALSE,FALSE,1,0,0,0,0,0,1,1,19,15,5,FALSE,321,0,TRUE,219,6341,FALSE,13179,1,1,1,3,1,1,1,1,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,477,0,0,3514,2911,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,19,17,8,FALSE,1603,0,TRUE,263,14203,FALSE,15787,1,1,1,1,1,1,1,1,0,0.2,0,21.35,,,,FALSE
0,0,0,FALSE,878,0,0,1512,1404,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,10,11,FALSE,615,0,TRUE,21,13468,FALSE,1268,1,1,1,1,1,1,1,1,0,0.2,0,42.95,,,,FALSE
0,0,0,FALSE,619,0,0,2154,1941,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,6,11,FALSE,2054,0,TRUE,16,13990,TRUE,981,1,1,1,1,1,1,1,1,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,70,0,0,173,86,0,0,FALSE,FALSE,1,0,1,1,1,1,1,2,2,0,2,FALSE,1190,0,TRUE,1,3963,FALSE,60,2,2,2,2,2,2,2,2,0,0,0,35.95,,,,FALSE
4,40,89,FALSE,187,0,0,305,252,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,0,FALSE,751,0,FALSE,23,23,FALSE,1425,1,2,5,8,1,1,2,8,0,0,0,35.95,,,,TRUE
0,0,0,FALSE,480,0,0,1582,1292,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,3,4,FALSE,436,0,TRUE,73,4742,FALSE,4428,1,1,1,1,1,1,1,1,0,0.16,0,37.95,,,,FALSE
1,1,1,FALSE,70,0,0,43,31,1,0,FALSE,FALSE,1,1,2,2,2,2,2,3,3,0,0,FALSE,901,1,FALSE,2,2,FALSE,153,3,3,3,3,3,3,3,3,0,0,0,40.95,,,,TRUE
0,0,0,FALSE,388,0,2,291,164,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,678,0,TRUE,49,14013,TRUE,2992,1,1,1,1,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,105,0,0,154,96,0,79,FALSE,FALSE,1,0,0,0,0,0,0,1,30,21,1,FALSE,57,0,TRUE,226,14184,FALSE,13597,1,1,1,2,1,1,1,2,0,0.16,0,30,,,,FALSE
0,0,0,FALSE,176,0,0,1468,1144,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,5,3,5,FALSE,250,0,TRUE,46,5743,TRUE,2774,1,1,1,1,1,1,2,2,0,0,0,42.95,,,,TRUE
0,0,0,FALSE,546,0,0,3893,2338,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,77,49,77,FALSE,2010,0,TRUE,2,13961,FALSE,170,1,1,1,2,1,1,1,1,0,0.18,0,53.95,,,,FALSE
0,0,0,FALSE,261,0,0,1272,1175,0,0,FALSE,FALSE,3,0,0,0,0,0,1,1,5,4,5,FALSE,691,0,TRUE,22,13959,TRUE,1323,1,1,1,1,1,1,1,1,0,0.18,0,26.91,,,,FALSE
0,0,0,FALSE,185,0,0,602,554,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,17,15,17,FALSE,432,0,TRUE,78,5427,TRUE,4732,1,1,1,3,1,1,1,1,0,0.22,0,55.95,,,,FALSE
0,0,0,FALSE,781,0,1,2532,2264,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,1787,0,FALSE,46,1489,TRUE,2790,1,1,1,1,1,1,1,2,0,0,0,65.95,,,,FALSE
0,0,0,FALSE,533,0,0,577,465,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,18,9,15,FALSE,1952,0,TRUE,57,14015,FALSE,3431,1,1,1,3,1,1,2,4,0,0.2,0,42.95,,,,FALSE
0,0,0,FALSE,356,0,0,6778,5621,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,55,49,1,FALSE,1517,0,TRUE,31,13966,TRUE,1893,2,2,2,3,2,2,2,2,0,0,0,25.95,,,,FALSE
1,1,1,FALSE,637,0,2,889,704,0,1,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,1090,0,FALSE,1,12,FALSE,84,1,1,1,1,2,2,3,3,0,0.04,0,125.95,,,,TRUE
0,0,0,FALSE,703,0,0,3503,3040,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,17,15,17,FALSE,1505,0,TRUE,86,9405,TRUE,5189,1,1,1,2,1,1,1,1,0,0.2,0,30.95,,,,FALSE
0,0,0,FALSE,457,0,0,2878,2305,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,11,8,11,FALSE,1940,0,TRUE,41,14006,TRUE,2510,1,1,1,3,1,1,1,1,0,0.15,0,21.65,,,,FALSE
0,0,0,FALSE,479,0,0,2717,2373,0,0,FALSE,FALSE,1,0,0,0,0,1,1,1,28,26,26,FALSE,1166,0,TRUE,21,13992,TRUE,1263,1,1,1,2,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,1199,0,0,13271,9721,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,10,7,10,FALSE,1816,0,TRUE,115,14056,FALSE,6937,1,1,1,1,1,1,1,1,0,0.22,0,28.95,,,,FALSE
0,0,0,FALSE,816,0,0,1253,963,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,13,11,12,FALSE,1989,0,TRUE,35,13984,TRUE,2102,1,1,1,2,1,1,1,1,0,0.33,0,40.95,,,,FALSE
0,0,0,FALSE,893,0,0,2711,1859,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,5,3,5,FALSE,2313,0,TRUE,17,13963,TRUE,1066,1,1,1,1,1,1,1,1,0,0.29,0,45.95,,,,FALSE
0,0,1,FALSE,775,0,0,9578,7602,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,2,1,2,FALSE,1959,0,TRUE,110,597,TRUE,6629,1,1,1,1,1,1,1,2,0,0.2,0,30.95,,,,FALSE
0,0,0,FALSE,463,0,1,1628,1456,0,0,FALSE,FALSE,2,0,0,0,0,1,1,1,3,1,0,FALSE,1590,0,TRUE,3,12472,FALSE,232,1,1,2,3,1,1,1,2,0,0,0,25.95,,,,TRUE
0,1,1,FALSE,801,0,0,4578,4173,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,1,FALSE,1125,0,FALSE,1,85,FALSE,60,1,1,1,1,1,1,1,6,0,0.11,0,56.45,,,,FALSE
0,0,0,FALSE,411,0,2,3279,2933,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,13,10,7,FALSE,1662,0,TRUE,47,5703,TRUE,2844,1,1,1,2,1,1,1,1,0,0.2,0,30.95,,,,FALSE
0,1,1,FALSE,459,0,0,102,66,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,479,0,FALSE,22,74,TRUE,1339,1,1,1,1,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,246,0,0,415,298,0,39,FALSE,FALSE,1,0,0,0,0,0,0,1,7,5,7,FALSE,637,0,TRUE,38,2711,TRUE,2310,1,1,1,3,1,1,1,3,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,93,0,0,158,131,0,1,FALSE,FALSE,1,0,0,0,0,1,1,1,2,1,2,FALSE,98,0,TRUE,62,1091,FALSE,3722,1,1,1,2,1,1,1,1,0,0,0,25.95,,,,FALSE
0,0,1,FALSE,384,0,0,1753,1409,0,10,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,675,0,FALSE,3,13943,TRUE,210,1,1,1,1,1,1,1,1,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,1546,0,0,3871,3235,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,48,44,48,FALSE,2361,0,TRUE,0,13969,TRUE,49,1,1,2,6,1,1,3,8,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,228,0,0,681,569,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,43,31,30,FALSE,1939,0,TRUE,20,13965,TRUE,1235,1,1,1,3,1,1,1,2,0,0.33,0,40.95,,,,FALSE
0,0,0,FALSE,391,0,0,555,493,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,10,8,10,FALSE,1375,0,TRUE,14,5953,TRUE,868,1,1,1,1,1,1,1,1,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,656,0,0,906,809,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,34,27,4,FALSE,1860,0,TRUE,78,14038,TRUE,4699,1,1,1,3,1,1,2,2,0,1,0,90.95,,,,FALSE
0,0,0,FALSE,89,0,1,345,306,0,0,FALSE,FALSE,1,0,0,0,0,0,1,1,18,17,18,FALSE,1896,0,TRUE,0,7775,FALSE,30,1,1,1,2,1,1,1,3,0,0,0,40.95,,,,FALSE
0,0,0,FALSE,86,0,0,27,21,0,48,FALSE,FALSE,1,0,0,0,0,0,1,1,6,5,6,FALSE,247,0,TRUE,20,1532,FALSE,1236,0,0,0,3,0,0,0,1,0,0.2,0,30.95,,,,FALSE
1,2,2,FALSE,5,0,2,11,7,0,0,FALSE,FALSE,1,0,1,5,5,5,5,1,10,6,0,FALSE,13,0,TRUE,1,23,FALSE,85,1,10,10,10,1,1,1,2,2,0,0,20.95,,,,TRUE
0,0,0,FALSE,346,0,0,136,90,0,0,FALSE,FALSE,2,0,0,0,0,0,1,1,6,5,3,FALSE,522,0,TRUE,13,13625,FALSE,816,1,1,1,3,1,1,1,2,0,0.15,0,35.45,,,,TRUE
0,0,0,FALSE,297,0,0,796,665,0,3,FALSE,FALSE,2,0,0,0,0,0,0,1,56,49,55,FALSE,1862,0,TRUE,20,13993,TRUE,1225,1,1,1,1,1,1,1,1,0,0.16,0,37.95,,,,FALSE
0,0,0,FALSE,678,0,0,3589,3224,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,29,25,9,FALSE,1172,0,TRUE,116,14055,TRUE,6970,1,1,2,4,1,1,1,1,0,0.08,0,44,,,,FALSE
0,1,1,FALSE,599,0,0,1225,936,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,1,0,1,FALSE,715,0,TRUE,47,14007,TRUE,2835,1,1,1,1,1,1,1,1,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,564,0,0,6952,3411,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,38,20,38,FALSE,1405,0,TRUE,232,14178,TRUE,13969,1,1,1,1,1,1,1,1,0,0.13,0,45.95,,,,FALSE
0,0,0,FALSE,36,0,0,38,34,0,0,FALSE,FALSE,2,0,0,0,0,0,0,2,7,4,0,FALSE,50,0,TRUE,1,12503,TRUE,91,2,2,2,5,2,2,2,5,0,0,0,40.95,,,,TRUE
0,0,0,FALSE,437,0,0,1473,1244,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,16,13,16,FALSE,1187,0,TRUE,94,11446,TRUE,5697,2,2,2,2,2,2,2,2,0,0.29,0,45.95,,,,FALSE
0,0,0,FALSE,517,0,2,2076,1859,0,122,FALSE,FALSE,1,0,0,0,0,1,2,1,16,13,16,FALSE,684,0,TRUE,48,6263,FALSE,2908,1,1,1,2,1,1,1,1,0,0.13,0,40.95,,,,FALSE
0,0,0,FALSE,937,0,0,18571,3992,0,1,FALSE,FALSE,2,0,0,0,0,1,2,1,202,21,202,FALSE,2052,0,TRUE,64,14010,FALSE,3889,1,1,1,2,1,1,1,1,0,0,0,31.95,,,,FALSE
0,0,0,FALSE,1017,0,0,4730,3677,0,0,FALSE,FALSE,1,0,1,1,1,2,3,1,24,22,24,FALSE,1742,0,TRUE,24,13938,FALSE,1490,1,1,1,2,1,1,1,1,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,763,0,0,2823,2260,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,18,15,11,FALSE,1136,0,TRUE,80,14013,TRUE,4812,1,1,1,1,1,1,2,2,0,0.11,0,50.95,,,,FALSE
0,0,0,FALSE,575,0,0,8946,3523,0,0,FALSE,FALSE,1,0,0,0,0,0,0,2,128,38,127,FALSE,2156,0,TRUE,246,14209,FALSE,14808,2,2,2,2,2,2,2,2,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,617,0,0,4355,2993,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,39,0,39,FALSE,2401,0,TRUE,74,14035,FALSE,4477,1,1,1,2,1,1,2,2,0,0.23,0,46.46,,,,FALSE
0,0,0,FALSE,427,0,0,2906,2584,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,21,17,21,FALSE,2062,0,TRUE,45,13991,TRUE,2728,1,1,1,2,1,1,1,2,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,409,0,0,2099,1880,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,3,4,FALSE,746,0,TRUE,71,6654,FALSE,4304,1,1,1,1,1,1,1,1,0,0.12,0,28.95,,,,FALSE
0,0,0,FALSE,207,0,0,52,43,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,3,4,FALSE,425,0,TRUE,33,2225,TRUE,2019,0,0,0,1,0,0,0,0,0,0,0,30.95,,,,FALSE
0,0,0,FALSE,721,0,0,6346,5003,0,0,FALSE,FALSE,2,0,0,0,0,0,0,1,34,31,34,FALSE,1363,0,TRUE,48,14009,FALSE,2928,1,1,1,3,1,1,1,2,0,0.1,0,39.45,,,,FALSE
0,0,0,FALSE,191,0,0,671,484,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,120,68,38,FALSE,763,0,TRUE,21,13985,FALSE,1267,1,1,1,3,1,1,1,2,0,0.23,0,43.95,,,,FALSE
0,0,1,FALSE,252,0,0,1375,1241,0,0,FALSE,FALSE,2,0,1,1,1,1,1,1,2,1,2,FALSE,550,0,TRUE,4,286,TRUE,257,1,1,1,2,1,1,1,2,0,0,0,20.95,,,,FALSE
0,0,0,FALSE,763,0,1,6920,6239,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,158,117,76,FALSE,1922,0,TRUE,68,14034,FALSE,4104,1,1,2,5,1,1,1,2,0,0,0,35.95,,,,FALSE
1,1,1,FALSE,88,0,0,66,45,0,16,FALSE,TRUE,2,0,0,0,0,0,1,1,2,1,2,FALSE,77,0,TRUE,94,1410,TRUE,5692,1,1,1,1,1,1,1,1,0,0.15,0,52.7,,,,FALSE
1,1,1,FALSE,1069,0,1,6543,5947,0,0,FALSE,TRUE,1,0,0,0,0,0,0,1,21,19,21,FALSE,2369,0,TRUE,18,12854,FALSE,1122,1,1,1,1,1,1,2,2,0,0,0,50.95,,,,FALSE
0,0,0,FALSE,983,0,0,3399,2578,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,79,68,79,FALSE,1247,0,TRUE,6,13942,TRUE,400,1,1,1,3,1,1,1,3,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,799,0,0,3325,2954,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,27,19,23,FALSE,1165,0,TRUE,41,8836,TRUE,2505,1,1,1,2,1,1,1,3,0,0.17,0,35.95,,,,FALSE
0,0,0,FALSE,590,0,0,170,131,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,5,4,4,FALSE,1316,0,TRUE,97,14033,TRUE,5835,1,1,1,3,0,0,0,0,0,0,0,25.95,,,,FALSE
0,0,0,FALSE,1069,0,1,6541,5945,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,12,11,12,FALSE,2368,0,TRUE,23,13966,TRUE,1387,1,1,1,1,1,1,1,1,0,0,0,60.95,,,,FALSE
0,0,0,FALSE,886,0,0,4335,3679,0,1,FALSE,FALSE,1,0,0,0,0,0,0,1,57,55,31,FALSE,1901,0,TRUE,29,13964,FALSE,1745,1,1,1,4,1,1,1,4,0,0.2,0,42.95,,,,FALSE
0,0,0,FALSE,619,0,0,2415,2255,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,7,6,7,FALSE,1719,0,TRUE,1,3280,FALSE,67,1,1,1,1,1,1,1,2,0,0.1,0,44.95,,,,FALSE
0,0,0,FALSE,190,0,0,337,252,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,12,7,5,FALSE,1392,0,TRUE,0,13946,TRUE,31,1,1,1,1,1,1,1,1,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,442,0,7,299,227,1,0,FALSE,FALSE,1,1,1,1,1,3,10,2,11,5,11,FALSE,868,1,TRUE,4,7568,FALSE,261,2,2,2,4,2,2,5,7,1,0,2,45.95,,,,TRUE
0,0,0,FALSE,770,0,0,2356,1620,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,53,47,53,FALSE,1971,0,TRUE,38,14007,TRUE,2306,1,1,2,4,1,1,1,2,0,0.2,0,36.95,,,,FALSE
0,0,0,FALSE,878,0,0,6207,5404,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,50,45,50,FALSE,1097,0,TRUE,67,14035,TRUE,4079,1,1,1,2,1,1,1,1,0,0.15,0,41.2,,,,FALSE
0,1,1,FALSE,26,0,0,12,5,0,2,FALSE,FALSE,1,0,0,0,0,0,0,1,2,0,2,FALSE,1498,0,TRUE,2,14905,TRUE,122,1,1,2,2,1,1,1,1,0,2.5,0,140.95,,,,TRUE
0,0,1,FALSE,34,0,3,17,6,0,0,FALSE,FALSE,1,0,0,0,2,2,2,1,3,2,0,FALSE,71,0,FALSE,143,356,FALSE,8624,1,1,3,3,1,1,3,3,0,0.1,0,176.95,,,,TRUE
0,0,0,FALSE,329,0,4,712,629,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,5,4,4,FALSE,645,0,TRUE,24,2796,TRUE,1491,1,1,1,2,1,1,3,3,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,602,0,0,982,730,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,5,4,5,FALSE,1009,0,TRUE,83,14031,TRUE,4999,1,1,1,2,1,1,1,1,0,0.2,0,25,,,,FALSE
0,0,0,FALSE,371,0,2,9461,7378,0,5,FALSE,FALSE,2,0,0,0,0,0,0,1,13,12,11,FALSE,1801,0,TRUE,16,11372,TRUE,1009,1,1,1,2,1,1,2,5,0,0.4,0,35.95,,,,FALSE
0,0,0,FALSE,205,0,0,495,410,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,3,1,0,FALSE,529,0,TRUE,115,3171,FALSE,6955,0,0,0,0,0,0,0,1,0,0,0,35.95,,,,TRUE
0,0,0,FALSE,628,0,2,4497,3760,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,18,10,15,FALSE,2213,0,TRUE,236,4946,TRUE,14163,1,1,1,3,1,1,2,4,0,0.18,0,50.51,,,,FALSE
1,2,2,FALSE,84,0,0,47,26,0,2,FALSE,TRUE,2,0,1,1,1,1,1,3,3,0,0,FALSE,377,0,FALSE,0,3240,FALSE,45,3,3,3,3,3,3,4,4,0,0,0,35.95,,,,TRUE
0,0,0,FALSE,1,5,0,7,0,0,0,FALSE,FALSE,1,5,2,2,2,5,6,7,12,3,7,TRUE,5,5,TRUE,3,1920,FALSE,183,7,7,7,10,7,7,7,9,0,0,0,45.95,,,,TRUE
0,0,0,FALSE,139,0,0,543,360,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,6,5,5,FALSE,574,0,TRUE,18,13984,TRUE,1099,1,1,1,2,1,1,1,1,0,0.15,0,46.95,,,,FALSE
0,0,0,FALSE,645,0,11,2207,1970,0,0,FALSE,FALSE,1,0,2,2,2,2,2,2,2,0,2,FALSE,1472,0,TRUE,0,3761,FALSE,59,2,2,2,2,2,2,2,3,0,0,0,30.95,,,,TRUE
0,0,0,FALSE,996,0,1,15069,10571,0,0,FALSE,FALSE,1,0,0,0,0,0,3,2,8,5,8,FALSE,2226,0,TRUE,46,14012,FALSE,2796,2,2,2,3,2,2,2,2,0,0,0,35.95,,,,FALSE
0,0,0,FALSE,343,0,0,167,145,0,463,FALSE,FALSE,1,0,0,0,0,0,0,1,5,4,5,FALSE,2214,0,TRUE,50,14016,TRUE,3043,1,1,1,2,1,1,1,1,0,0,0,31.95,,,,FALSE
0,0,0,FALSE,626,0,0,2648,1762,0,0,FALSE,FALSE,1,0,1,1,1,1,1,1,2,1,2,FALSE,846,0,TRUE,186,981,FALSE,11188,1,1,1,2,1,1,1,2,0,0.2,0,60.95,,,,FALSE
1,1,1,FALSE,429,0,6,556,386,2,0,FALSE,FALSE,1,0,1,1,1,1,1,1,1,0,0,FALSE,581,0,FALSE,0,0,FALSE,3,1,1,1,1,1,1,1,1,0,0,0,60.95,,,,TRUE
0,0,0,FALSE,857,0,0,2585,2255,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,23,21,22,FALSE,971,0,TRUE,14,13965,TRUE,868,1,1,1,2,1,1,1,2,0,0,0,45.95,,,,FALSE
0,0,0,FALSE,624,0,0,1883,1456,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,2,4,FALSE,1046,0,TRUE,20,5403,TRUE,1234,1,1,1,1,1,1,1,1,0,0.1,0,55.95,,,,FALSE
0,0,0,FALSE,247,0,2,338,241,0,0,FALSE,FALSE,3,0,0,0,0,0,0,1,24,22,24,FALSE,1181,0,TRUE,0,13940,FALSE,25,1,1,1,2,1,1,2,3,0,0.26,0,45,,,,FALSE
0,0,0,FALSE,1172,0,1,2572,2240,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,41,34,5,FALSE,2237,0,TRUE,25,13961,FALSE,1516,1,1,1,2,1,1,1,1,0,0.2,0,66.95,,,,FALSE
0,0,0,FALSE,583,0,0,2141,1547,0,0,FALSE,FALSE,1,0,0,0,0,0,0,1,4,3,3,FALSE,1483,0,TRUE,28,13992,TRUE,1727,1,1,3,4,1,1,1,1,0,0.17,0,35.95,,,,FALSE
